date,location,state,max_temperature,min_temperature,avg_temperature,temp_range,humidity,rainfall,wind_speed,risk_level
2025-07-13,Delhi,India,43.8,36.0,39.9,7.799999999999997,47.7,8.6,5.4,High
2025-07-13,Bengaluru,India,38.4,25.1,31.7,13.299999999999995,77.7,0.0,3.2,High
2025-07-13,Chennai,India,36.5,25.4,31.0,11.1,85.1,0.0,5.7,Moderate
2025-07-13,Kolkata,India,28.0,22.2,25.1,5.800000000000001,93.1,0.0,20.9,Moderate
2025-07-13,Hyderabad,India,25.8,11.1,18.4,14.7,83.7,0.0,21.8,High
2025-07-13,Ahmedabad,India,29.3,14.8,22.1,14.5,90.1,0.0,20.3,High
2025-07-13,Jaipur,India,31.5,19.0,25.3,12.5,57.8,4.5,6.3,Moderate
2025-07-13,Lucknow,India,38.2,30.2,34.2,8.000000000000004,33.9,0.0,22.6,Moderate
2025-07-13,Bhopal,India,35.6,22.9,29.3,12.700000000000005,80.9,15.9,16.8,Moderate
2025-07-14,Mumbai,India,34.4,19.6,27.0,14.799999999999995,77.3,40.8,18.8,High
2025-07-14,Delhi,India,31.7,20.0,25.9,11.7,66.9,0.0,19.9,Moderate
2025-07-14,Bengaluru,India,38.4,23.5,30.9,14.9,52.9,6.9,20.1,High
2025-07-14,Chennai,India,43.9,35.2,39.5,8.699999999999996,67.5,0.0,15.9,High
2025-07-14,Kolkata,India,35.8,22.1,28.9,13.699999999999996,86.2,7.7,10.9,High
2025-07-14,Hyderabad,India,34.1,20.8,27.4,13.3,89.3,0.0,13.2,High
2025-07-14,Ahmedabad,India,38.3,32.2,35.2,6.099999999999994,75.2,0.0,7.6,Moderate
2025-07-14,Jaipur,India,35.4,30.3,32.8,5.099999999999998,75.4,0.0,6.6,Moderate
2025-07-14,Lucknow,India,29.7,17.7,23.7,12.0,88.5,0.0,3.7,Moderate
2025-07-14,Bhopal,India,44.1,32.8,38.5,11.300000000000004,56.7,8.0,10.4,High
2025-07-15,Mumbai,India,37.5,30.7,34.1,6.800000000000001,47.5,0.0,19.5,Moderate
2025-07-15,Delhi,India,42.8,34.6,38.7,8.199999999999996,51.3,79.0,21.9,High
2025-07-15,Bengaluru,India,27.6,20.0,23.8,7.600000000000001,74.8,0.0,14.3,Low
2025-07-15,Chennai,India,39.8,31.4,35.6,8.399999999999999,54.9,0.0,23.0,Moderate
2025-07-15,Kolkata,India,38.6,23.9,31.3,14.700000000000005,49.4,0.0,8.3,High
2025-07-15,Hyderabad,India,26.0,19.1,22.5,6.899999999999999,49.4,0.0,23.7,Moderate
2025-07-15,Ahmedabad,India,26.4,14.2,20.3,12.2,75.6,0.0,4.1,High
2025-07-15,Jaipur,India,44.5,36.4,40.5,8.100000000000001,82.2,0.0,20.1,High
2025-07-15,Lucknow,India,42.9,30.3,36.6,12.599999999999998,50.4,3.6,4.5,High
2025-07-15,Bhopal,India,41.8,30.1,35.9,11.699999999999996,49.8,0.0,4.5,High
2025-07-16,Mumbai,India,39.0,25.1,32.1,13.9,35.7,0.0,25.0,High
2025-07-16,Delhi,India,25.2,11.3,18.2,13.9,47.5,5.3,7.8,High
2025-07-16,Bengaluru,India,43.4,37.5,40.5,5.899999999999999,37.6,0.0,6.4,High
2025-07-16,Chennai,India,35.4,23.1,29.3,12.299999999999995,91.5,0.0,16.6,Moderate
2025-07-16,Kolkata,India,42.9,30.5,36.7,12.4,38.3,0.0,8.9,High
2025-07-16,Hyderabad,India,29.6,22.2,25.9,7.400000000000002,57.9,8.1,23.2,Moderate
2025-07-16,Ahmedabad,India,27.2,19.6,23.4,7.599999999999998,82.8,0.0,22.1,Moderate
2025-07-16,Jaipur,India,38.5,24.9,31.7,13.6,31.7,62.3,5.1,High
2025-07-16,Lucknow,India,42.1,32.3,37.2,9.800000000000004,31.4,53.7,21.3,High
2025-07-16,Bhopal,India,41.5,33.1,37.3,8.399999999999999,78.7,56.2,7.7,High
2025-07-17,Mumbai,India,27.7,15.5,21.6,12.2,32.4,0.0,24.2,Moderate
2025-07-17,Delhi,India,33.5,27.9,30.7,5.600000000000001,92.8,5.6,17.2,Moderate
2025-07-17,Bengaluru,India,43.0,32.8,37.9,10.200000000000005,47.4,0.0,20.8,High
2025-07-17,Chennai,India,33.9,25.9,29.9,8.0,90.0,0.0,23.0,Moderate
2025-07-17,Kolkata,India,39.7,33.1,36.4,6.600000000000001,68.7,0.0,6.8,Moderate
2025-07-17,Hyderabad,India,36.8,29.5,33.1,7.299999999999997,47.9,0.0,24.4,Moderate
2025-07-17,Ahmedabad,India,36.8,29.0,32.9,7.799999999999997,69.2,0.0,8.5,Low
2025-07-17,Jaipur,India,30.5,16.9,23.7,13.6,61.7,2.5,12.8,High
2025-07-17,Lucknow,India,26.9,19.7,23.3,7.199999999999999,48.7,0.0,13.9,Moderate
2025-07-17,Bhopal,India,41.2,32.9,37.1,8.300000000000004,60.0,67.5,8.7,High
2025-07-18,Mumbai,India,37.0,27.9,32.4,9.1,79.3,0.0,13.1,Moderate
2025-07-18,Delhi,India,41.6,35.0,38.3,6.600000000000001,93.8,64.6,13.6,High
2025-07-18,Bengaluru,India,28.2,23.0,25.6,5.199999999999999,38.8,0.0,20.5,Moderate
2025-07-18,Chennai,India,38.6,24.0,31.3,14.6,37.8,0.4,16.9,High
2025-07-18,Kolkata,India,33.7,27.3,30.5,6.400000000000002,49.8,28.3,2.3,Moderate
2025-07-18,Hyderabad,India,37.9,28.8,33.3,9.099999999999998,89.7,62.5,5.0,High
2025-07-18,Ahmedabad,India,32.5,18.4,25.4,14.1,32.9,4.4,6.7,High
2025-07-18,Jaipur,India,27.9,22.0,24.9,5.899999999999999,71.6,0.0,22.0,Moderate
2025-07-18,Lucknow,India,43.9,38.2,41.1,5.699999999999996,68.4,0.0,12.8,High
2025-07-18,Bhopal,India,34.1,20.8,27.4,13.3,84.0,0.0,16.6,High
2025-07-19,Mumbai,India,34.0,20.5,27.3,13.5,77.5,3.2,13.0,High
2025-07-19,Delhi,India,37.3,23.4,30.3,13.9,86.4,0.0,8.6,High
2025-07-19,Bengaluru,India,26.9,18.8,22.9,8.099999999999998,31.7,0.0,16.2,Moderate
2025-07-19,Chennai,India,25.8,13.0,19.4,12.8,48.1,38.2,6.9,High
2025-07-19,Kolkata,India,37.7,29.0,33.3,8.700000000000003,71.6,0.0,21.2,Moderate
2025-07-19,Hyderabad,India,44.8,31.8,38.3,12.999999999999996,50.2,40.6,2.7,High
2025-07-19,Ahmedabad,India,28.6,20.8,24.7,7.800000000000001,77.1,0.9,22.1,Moderate
2025-07-19,Jaipur,India,41.5,35.3,38.4,6.200000000000003,55.0,0.0,22.9,High
2025-07-19,Lucknow,India,32.3,20.9,26.6,11.4,81.4,26.3,9.2,Moderate
2025-07-19,Bhopal,India,25.2,15.8,20.5,9.4,62.7,0.0,3.7,Moderate
2025-07-20,Mumbai,India,38.4,24.0,31.2,14.4,54.7,7.9,14.6,High
2025-07-20,Delhi,India,26.9,19.0,23.0,7.899999999999999,68.4,0.0,17.0,Moderate
2025-07-20,Bengaluru,India,39.3,28.1,33.7,11.199999999999996,46.8,0.0,24.8,Moderate
2025-07-20,Chennai,India,34.2,24.5,29.4,9.700000000000005,35.2,0.0,9.3,Low
2025-07-20,Kolkata,India,39.7,26.4,33.0,13.300000000000004,61.3,0.0,16.6,High
2025-07-20,Hyderabad,India,27.5,18.5,23.0,9.0,50.0,9.6,22.8,Moderate
2025-07-20,Ahmedabad,India,29.4,17.5,23.5,11.9,32.9,0.0,22.1,Moderate
2025-07-20,Jaipur,India,38.6,29.6,34.1,9.0,38.9,0.0,15.0,Moderate
2025-07-20,Lucknow,India,25.2,18.7,21.9,6.5,58.3,1.6,12.0,Moderate
2025-07-20,Bhopal,India,44.4,34.6,39.5,9.799999999999995,75.0,0.0,6.6,High
2025-07-21,Mumbai,India,43.7,34.8,39.3,8.900000000000006,51.0,0.0,10.6,High
2025-07-21,Delhi,India,39.0,25.0,32.0,14.0,31.7,5.6,10.9,High
2025-07-21,Bengaluru,India,39.4,25.1,32.2,14.299999999999995,82.8,0.0,14.3,High
2025-07-21,Chennai,India,34.1,22.5,28.3,11.6,61.4,2.4,15.8,Moderate
2025-07-21,Kolkata,India,28.2,15.2,21.7,13.0,54.8,7.0,4.4,Moderate
2025-07-21,Hyderabad,India,38.9,28.7,33.8,10.2,66.3,0.8,23.7,Moderate
2025-07-21,Ahmedabad,India,45.0,32.0,38.5,13.0,70.8,0.0,21.6,High
2025-07-21,Jaipur,India,41.7,28.8,35.3,12.900000000000002,39.2,0.3,11.4,High
2025-07-21,Lucknow,India,36.8,24.4,30.6,12.4,69.5,0.0,6.6,Moderate
2025-07-21,Bhopal,India,44.4,34.1,39.3,10.299999999999995,69.3,0.0,3.5,High
2025-07-22,Mumbai,India,40.2,29.0,34.6,11.200000000000005,33.1,0.0,17.1,High
2025-07-22,Delhi,India,30.2,20.5,25.4,9.7,91.5,8.2,5.9,Moderate
2025-07-22,Bengaluru,India,33.1,24.9,29.0,8.200000000000003,49.8,8.4,8.5,Low
2025-07-22,Chennai,India,35.3,26.2,30.8,9.099999999999998,37.3,0.0,2.4,Low
2025-07-22,Kolkata,India,43.6,35.5,39.6,8.100000000000001,94.8,1.0,19.2,High
2025-07-22,Hyderabad,India,44.1,29.2,36.7,14.900000000000002,71.2,7.4,24.8,High
2025-07-22,Ahmedabad,India,37.0,23.2,30.1,13.8,49.9,32.9,20.3,High
2025-07-22,Jaipur,India,36.6,30.8,33.7,5.800000000000001,92.8,55.6,9.8,High
2025-07-22,Lucknow,India,27.6,15.0,21.3,12.6,67.4,0.0,7.9,Moderate
2025-07-22,Bhopal,India,25.1,15.2,20.2,9.900000000000002,87.5,9.3,9.5,Moderate
2025-07-23,Mumbai,India,34.1,25.4,29.8,8.700000000000003,37.4,24.3,24.2,Moderate
2025-07-23,Delhi,India,25.8,11.3,18.5,14.5,54.7,0.0,4.3,High
2025-07-23,Bengaluru,India,41.5,27.1,34.3,14.4,44.9,0.0,18.8,High
2025-07-23,Chennai,India,26.2,19.4,22.8,6.800000000000001,34.5,64.6,22.0,High
2025-07-23,Kolkata,India,35.5,28.8,32.2,6.699999999999999,72.6,0.0,11.7,Low
2025-07-23,Hyderabad,India,26.1,17.2,21.6,8.900000000000002,38.3,0.0,24.7,Moderate
2025-07-23,Ahmedabad,India,41.7,31.3,36.5,10.400000000000002,65.7,0.0,16.3,High
2025-07-23,Jaipur,India,31.8,26.6,29.2,5.199999999999999,88.2,0.0,5.3,Moderate
2025-07-23,Lucknow,India,37.4,23.2,30.3,14.2,40.3,0.0,22.1,High
2025-07-23,Bhopal,India,43.0,31.7,37.3,11.3,44.9,7.1,8.3,High
2025-07-24,Mumbai,India,34.0,27.4,30.7,6.600000000000001,62.5,0.0,12.7,Low
2025-07-24,Delhi,India,27.2,16.0,21.6,11.2,30.1,60.5,13.3,High
2025-07-24,Bengaluru,India,42.5,31.1,36.8,11.4,36.8,0.0,12.7,High
2025-07-24,Chennai,India,32.0,25.6,28.8,6.399999999999999,38.2,0.0,4.2,Low
2025-07-24,Kolkata,India,26.9,17.4,22.2,9.5,68.4,0.0,24.7,Moderate
2025-07-24,Hyderabad,India,31.3,24.1,27.7,7.199999999999999,47.9,7.7,12.1,Low
2025-07-24,Ahmedabad,India,42.3,34.0,38.1,8.299999999999997,51.3,0.0,11.7,High
2025-07-24,Jaipur,India,25.2,17.4,21.3,7.800000000000001,41.1,0.0,14.0,Moderate
2025-07-24,Lucknow,India,32.2,19.1,25.7,13.1,52.1,0.0,24.3,High
2025-07-24,Bhopal,India,29.5,17.2,23.3,12.3,52.6,0.0,14.2,Moderate
2025-07-25,Mumbai,India,39.9,30.3,35.1,9.599999999999998,62.9,0.0,23.8,Moderate
2025-07-25,Delhi,India,28.5,14.5,21.5,14.0,55.1,0.0,18.3,High
2025-07-25,Bengaluru,India,35.1,21.3,28.2,13.8,47.5,19.3,8.2,High
2025-07-25,Chennai,India,43.3,33.6,38.4,9.699999999999996,66.8,2.3,9.9,High
2025-07-25,Kolkata,India,39.8,27.1,33.4,12.699999999999996,41.6,0.0,10.0,Moderate
2025-07-25,Hyderabad,India,35.3,25.9,30.6,9.4,31.2,8.0,20.6,Moderate
2025-07-25,Ahmedabad,India,44.5,32.9,38.7,11.6,85.3,0.0,9.3,High
2025-07-25,Jaipur,India,31.4,26.1,28.7,5.299999999999997,39.0,0.0,10.8,Low
2025-07-25,Lucknow,India,35.8,23.8,29.8,11.999999999999996,89.2,0.0,9.9,Moderate
2025-07-25,Bhopal,India,35.1,29.9,32.5,5.200000000000003,48.2,1.7,5.0,Low
2025-07-26,Mumbai,India,27.8,15.9,21.9,11.9,82.6,0.0,17.9,Moderate
2025-07-26,Delhi,India,39.5,28.0,33.8,11.5,85.5,0.0,13.0,Moderate
2025-07-26,Bengaluru,India,41.8,33.9,37.9,7.899999999999999,52.5,0.0,11.7,High
2025-07-26,Chennai,India,34.0,26.9,30.4,7.100000000000001,60.6,0.0,18.2,Moderate
2025-07-26,Kolkata,India,35.5,30.5,33.0,5.0,90.1,0.0,3.1,Moderate
2025-07-26,Hyderabad,India,31.1,18.5,24.8,12.6,61.3,75.9,8.0,High
2025-07-26,Ahmedabad,India,42.4,35.9,39.1,6.5,61.1,14.6,9.2,High
2025-07-26,Jaipur,India,42.7,37.0,39.9,5.700000000000003,62.0,0.0,17.1,High
2025-07-26,Lucknow,India,37.0,22.4,29.7,14.6,75.4,0.0,16.0,High
2025-07-26,Bhopal,India,31.8,19.1,25.4,12.7,84.0,24.5,19.5,Moderate
2025-07-27,Mumbai,India,26.4,20.3,23.3,6.099999999999998,44.4,0.0,18.1,Moderate
2025-07-27,Delhi,India,29.9,16.0,23.0,13.9,73.3,0.0,7.5,High
2025-07-27,Bengaluru,India,29.2,19.5,24.3,9.7,38.7,0.0,22.1,Moderate
2025-07-27,Chennai,India,31.4,18.4,24.9,13.0,76.7,0.0,20.5,Moderate
2025-07-27,Kolkata,India,27.3,15.5,21.4,11.8,77.0,0.0,22.6,Moderate
2025-07-27,Hyderabad,India,43.2,35.8,39.5,7.400000000000006,75.2,16.5,5.0,High
2025-07-27,Ahmedabad,India,40.5,34.0,37.2,6.5,60.4,0.4,7.3,High
2025-07-27,Jaipur,India,25.5,17.7,21.6,7.800000000000001,60.4,79.8,14.0,High
2025-07-27,Lucknow,India,28.4,15.4,21.9,12.999999999999998,45.0,4.4,5.5,Moderate
2025-07-27,Bhopal,India,35.5,23.8,29.7,11.7,76.8,0.0,23.9,Moderate
2025-07-28,Mumbai,India,42.8,31.4,37.1,11.4,56.3,0.0,15.9,High
2025-07-28,Delhi,India,37.6,31.8,34.7,5.800000000000001,73.2,0.0,17.8,Moderate
2025-07-28,Bengaluru,India,32.7,24.9,28.8,7.800000000000004,55.9,0.0,22.4,Moderate
2025-07-28,Chennai,India,33.0,20.4,26.7,12.6,33.8,0.0,13.9,Moderate
2025-07-28,Kolkata,India,44.7,31.6,38.1,13.1,91.8,0.0,16.6,High
2025-07-28,Hyderabad,India,35.2,29.5,32.3,5.700000000000003,76.9,72.9,4.9,High
2025-07-28,Ahmedabad,India,41.5,36.3,38.9,5.200000000000003,93.1,0.0,20.1,High
2025-07-28,Jaipur,India,39.0,25.6,32.3,13.4,65.3,0.0,19.6,High
2025-07-28,Lucknow,India,37.0,24.5,30.7,12.5,71.4,0.0,14.6,Moderate
2025-07-28,Bhopal,India,37.7,29.4,33.6,8.300000000000004,85.8,0.0,6.0,Moderate
2025-07-29,Mumbai,India,29.1,23.8,26.5,5.300000000000001,60.3,0.0,11.1,Low
2025-07-29,Delhi,India,36.4,23.3,29.8,13.099999999999998,31.5,0.0,23.2,High
2025-07-29,Bengaluru,India,27.6,15.2,21.4,12.400000000000002,83.2,0.0,5.5,Moderate
2025-07-29,Chennai,India,37.6,31.6,34.6,6.0,36.3,0.0,23.6,Moderate
2025-07-29,Kolkata,India,30.4,20.3,25.4,10.099999999999998,71.5,0.0,10.4,Low
2025-07-29,Hyderabad,India,31.3,23.4,27.4,7.900000000000002,92.9,0.0,20.7,Moderate
2025-07-29,Ahmedabad,India,40.3,25.9,33.1,14.4,40.8,0.0,8.7,High
2025-07-29,Jaipur,India,44.1,34.1,39.1,10.0,60.7,1.3,7.7,High
2025-07-29,Lucknow,India,42.2,34.9,38.5,7.300000000000004,31.9,0.0,16.8,High
2025-07-29,Bhopal,India,29.6,20.8,25.2,8.8,62.1,1.0,11.3,Low
2025-07-30,Mumbai,India,26.0,15.9,21.0,10.1,53.4,8.1,10.9,Moderate
2025-07-30,Delhi,India,42.6,27.8,35.2,14.8,50.4,0.0,10.9,High
2025-07-30,Bengaluru,India,33.8,21.3,27.6,12.499999999999996,76.7,2.7,20.7,Moderate
2025-07-30,Chennai,India,39.0,28.2,33.6,10.8,76.2,0.0,10.7,Moderate
2025-07-30,Kolkata,India,33.9,19.3,26.6,14.599999999999998,62.7,1.4,2.3,High
2025-07-30,Hyderabad,India,35.0,20.4,27.7,14.6,68.3,70.3,2.6,High
2025-07-30,Ahmedabad,India,42.5,34.4,38.4,8.100000000000001,52.6,1.1,15.2,High
2025-07-30,Jaipur,India,28.5,16.3,22.4,12.2,67.0,48.0,16.4,Moderate
2025-07-30,Lucknow,India,31.3,21.3,26.3,10.0,68.0,2.3,15.3,Moderate
2025-07-30,Bhopal,India,40.1,30.3,35.2,9.8,72.8,0.0,3.8,High
2025-07-31,Mumbai,India,35.6,29.7,32.7,5.900000000000002,80.0,0.0,6.2,Moderate
2025-07-31,Delhi,India,32.4,25.9,29.1,6.5,68.6,0.0,17.2,Moderate
2025-07-31,Bengaluru,India,36.9,23.1,30.0,13.799999999999995,35.5,2.4,13.1,High
2025-07-31,Chennai,India,25.4,17.0,21.2,8.399999999999999,45.8,0.0,11.8,Moderate
2025-07-31,Kolkata,India,27.4,21.5,24.5,5.899999999999999,50.8,5.5,14.8,Low
2025-07-31,Hyderabad,India,41.2,33.5,37.3,7.700000000000003,54.8,48.9,2.6,High
2025-07-31,Ahmedabad,India,31.3,16.3,23.8,15.0,34.2,0.0,20.9,High
2025-07-31,Jaipur,India,34.4,24.1,29.3,10.299999999999995,41.5,1.2,18.6,Moderate
2025-07-31,Lucknow,India,43.0,36.3,39.6,6.700000000000003,77.5,20.8,2.2,High
2025-07-31,Bhopal,India,33.2,22.0,27.6,11.200000000000005,79.8,0.0,11.6,Moderate
2025-08-01,Mumbai,India,29.5,21.3,25.4,8.2,92.1,0.0,13.3,Moderate
2025-08-01,Delhi,India,44.3,30.6,37.5,13.699999999999996,86.9,0.0,13.8,High
2025-08-01,Bengaluru,India,31.0,22.6,26.8,8.399999999999999,67.6,0.0,24.8,Moderate
2025-08-01,Chennai,India,42.4,33.8,38.1,8.600000000000001,84.4,0.0,12.9,High
2025-08-01,Kolkata,India,31.7,18.8,25.3,12.9,78.6,79.5,23.1,High
2025-08-01,Hyderabad,India,25.3,14.0,19.6,11.3,66.0,0.0,18.0,High
2025-08-01,Ahmedabad,India,25.4,11.7,18.6,13.7,39.7,0.0,11.5,High
2025-08-01,Jaipur,India,34.6,29.3,32.0,5.300000000000001,61.7,1.0,3.3,Low
2025-08-01,Lucknow,India,30.1,19.1,24.6,11.0,35.3,53.9,13.1,High
2025-08-01,Bhopal,India,29.8,15.8,22.8,14.0,72.1,0.6,8.3,High
2025-08-02,Mumbai,India,38.3,32.6,35.4,5.699999999999996,74.1,0.0,16.1,Moderate
2025-08-02,Delhi,India,26.3,14.6,20.5,11.7,69.3,0.0,12.6,High
2025-08-02,Bengaluru,India,28.1,19.0,23.6,9.1,40.1,0.0,3.9,Moderate
2025-08-02,Chennai,India,25.8,19.1,22.5,6.699999999999999,54.7,6.3,5.8,Moderate
2025-08-02,Kolkata,India,36.4,30.8,33.6,5.599999999999998,90.1,0.0,2.7,Moderate
2025-08-02,Hyderabad,India,41.3,34.5,37.9,6.799999999999997,41.5,0.0,14.6,High
2025-08-02,Ahmedabad,India,41.7,32.7,37.2,9.0,83.8,7.2,13.2,High
2025-08-02,Jaipur,India,26.8,13.2,20.0,13.6,55.8,55.3,21.8,High
2025-08-02,Lucknow,India,37.2,30.1,33.6,7.100000000000001,88.5,0.0,23.0,Moderate
2025-08-02,Bhopal,India,30.0,24.0,27.0,6.0,38.3,4.1,7.5,Low
2025-08-03,Mumbai,India,37.7,23.3,30.5,14.400000000000002,94.4,29.2,21.4,High
2025-08-03,Delhi,India,31.4,23.0,27.2,8.399999999999999,50.8,0.0,11.5,Low
2025-08-03,Bengaluru,India,39.3,27.2,33.3,12.099999999999998,57.4,0.0,20.5,Moderate
2025-08-03,Chennai,India,35.6,25.4,30.5,10.200000000000005,68.7,79.1,14.6,High
2025-08-03,Kolkata,India,31.2,19.9,25.6,11.3,70.4,9.0,12.4,Moderate
2025-08-03,Hyderabad,India,31.4,25.7,28.5,5.699999999999999,90.2,67.2,12.8,High
2025-08-03,Ahmedabad,India,28.5,17.9,23.2,10.6,53.2,7.3,3.3,Moderate
2025-08-03,Jaipur,India,41.3,29.5,35.4,11.799999999999995,67.3,0.0,13.4,High
2025-08-03,Lucknow,India,26.5,11.7,19.1,14.8,44.9,0.0,20.5,High
2025-08-03,Bhopal,India,35.4,23.3,29.4,12.099999999999998,92.7,4.6,10.9,Moderate
2025-08-04,Mumbai,India,39.3,30.0,34.6,9.299999999999995,46.9,0.0,9.7,Moderate
2025-08-04,Delhi,India,32.8,27.1,30.0,5.699999999999996,70.3,0.0,7.7,Low
2025-08-04,Bengaluru,India,25.9,18.7,22.3,7.199999999999999,61.7,0.0,3.7,Moderate
2025-08-04,Chennai,India,40.6,33.8,37.2,6.800000000000004,50.9,0.0,14.7,High
2025-08-04,Kolkata,India,35.2,28.2,31.7,7.000000000000004,56.9,0.0,24.2,Moderate
2025-08-04,Hyderabad,India,25.9,19.0,22.5,6.899999999999999,33.1,1.8,9.9,Moderate
2025-08-04,Ahmedabad,India,26.4,14.1,20.2,12.3,54.4,0.0,19.1,High
2025-08-04,Jaipur,India,37.6,28.9,33.2,8.700000000000003,71.0,0.0,16.9,Moderate
2025-08-04,Lucknow,India,43.9,34.7,39.3,9.199999999999996,38.2,33.1,5.3,High
2025-08-04,Bhopal,India,42.5,27.5,35.0,15.0,34.4,0.0,16.9,High
2025-08-05,Mumbai,India,41.4,32.7,37.1,8.699999999999996,69.0,0.6,18.4,High
2025-08-05,Delhi,India,38.2,32.5,35.3,5.700000000000003,54.7,0.0,14.7,Moderate
2025-08-05,Bengaluru,India,34.5,28.8,31.7,5.699999999999999,65.9,0.0,17.9,Moderate
2025-08-05,Chennai,India,38.9,30.5,34.7,8.399999999999999,95.0,9.0,5.7,Moderate
2025-08-05,Kolkata,India,42.5,37.4,39.9,5.100000000000001,62.1,0.0,14.3,High
2025-08-05,Hyderabad,India,31.0,20.9,25.9,10.1,42.1,0.0,19.6,Moderate
2025-08-05,Ahmedabad,India,32.6,25.3,29.0,7.300000000000001,89.2,5.4,20.5,Moderate
2025-08-05,Jaipur,India,40.5,28.5,34.5,12.0,67.1,0.0,23.4,High
2025-08-05,Lucknow,India,28.0,19.4,23.7,8.600000000000001,77.2,3.4,16.5,Moderate
2025-08-05,Bhopal,India,29.0,14.6,21.8,14.4,44.8,0.0,16.7,High
2025-08-06,Mumbai,India,41.2,33.2,37.2,8.0,33.7,0.0,16.4,High
2025-08-06,Delhi,India,33.0,24.8,28.9,8.2,72.6,0.0,17.2,Moderate
2025-08-06,Bengaluru,India,27.3,15.5,21.4,11.8,37.9,0.0,12.8,Moderate
2025-08-06,Chennai,India,42.6,32.6,37.6,10.0,43.3,0.0,20.5,High
2025-08-06,Kolkata,India,30.6,15.9,23.3,14.7,52.3,0.0,23.7,High
2025-08-06,Hyderabad,India,40.0,26.9,33.4,13.1,78.1,72.7,12.0,High
2025-08-06,Ahmedabad,India,27.3,19.7,23.5,7.600000000000001,84.9,5.5,10.0,Moderate
2025-08-06,Jaipur,India,41.8,29.1,35.5,12.699999999999996,79.7,0.0,15.3,High
2025-08-06,Lucknow,India,27.3,14.5,20.9,12.8,75.4,0.0,17.7,High
2025-08-06,Bhopal,India,39.1,32.4,35.7,6.700000000000003,73.2,8.8,5.7,Moderate
2025-08-07,Mumbai,India,43.9,34.2,39.0,9.699999999999996,49.7,0.0,15.2,High
2025-08-07,Delhi,India,42.3,33.0,37.7,9.299999999999995,68.7,5.3,15.7,High
2025-08-07,Bengaluru,India,44.7,38.4,41.5,6.300000000000004,71.4,0.0,5.1,High
2025-08-07,Chennai,India,27.8,16.6,22.2,11.2,86.4,11.9,17.5,Moderate
2025-08-07,Kolkata,India,29.5,17.0,23.3,12.5,45.7,0.0,9.1,Moderate
2025-08-07,Hyderabad,India,33.2,24.8,29.0,8.400000000000002,31.7,0.0,15.5,Moderate
2025-08-07,Ahmedabad,India,34.4,26.5,30.4,7.899999999999999,70.6,9.5,2.0,Low
2025-08-07,Jaipur,India,26.0,13.7,19.8,12.3,31.9,0.0,15.3,High
2025-08-07,Lucknow,India,31.7,18.5,25.1,13.2,44.1,0.0,10.8,High
2025-08-07,Bhopal,India,41.7,31.8,36.8,9.900000000000002,74.9,0.0,2.6,High
2025-08-08,Mumbai,India,34.0,28.4,31.2,5.600000000000001,47.1,2.5,18.0,Moderate
2025-08-08,Delhi,India,35.4,29.0,32.2,6.399999999999999,45.1,7.3,3.2,Low
2025-08-08,Bengaluru,India,28.3,15.8,22.1,12.5,66.1,7.8,7.7,Moderate
2025-08-08,Chennai,India,25.6,14.3,20.0,11.3,94.3,22.0,8.1,High
2025-08-08,Kolkata,India,27.3,17.7,22.5,9.6,69.8,9.1,11.5,Moderate
2025-08-08,Hyderabad,India,36.4,28.7,32.5,7.699999999999999,54.0,11.0,13.8,Low
2025-08-08,Ahmedabad,India,43.5,36.4,40.0,7.100000000000001,52.5,3.9,11.1,High
2025-08-08,Jaipur,India,44.0,36.6,40.3,7.399999999999999,66.6,74.3,10.4,High
2025-08-08,Lucknow,India,39.0,24.9,31.9,14.1,68.4,25.7,7.2,High
2025-08-08,Bhopal,India,41.0,28.0,34.5,13.0,72.1,0.0,6.6,High
2025-08-09,Mumbai,India,31.6,18.4,25.0,13.200000000000005,92.8,0.0,11.2,High
2025-08-09,Delhi,India,35.6,20.9,28.3,14.700000000000005,60.0,42.9,4.2,High
2025-08-09,Bengaluru,India,40.3,31.1,35.7,9.199999999999996,81.7,0.0,9.7,High
2025-08-09,Chennai,India,32.4,20.5,26.5,11.9,34.2,0.5,14.3,Moderate
2025-08-09,Kolkata,India,37.3,22.4,29.8,14.9,64.0,0.0,21.2,High
2025-08-09,Hyderabad,India,33.5,18.5,26.0,15.0,88.7,0.5,2.6,High
2025-08-09,Ahmedabad,India,25.3,11.5,18.4,13.8,91.2,0.0,23.9,High
2025-08-09,Jaipur,India,28.2,19.4,23.8,8.8,84.8,1.1,12.1,Moderate
2025-08-09,Lucknow,India,33.5,20.0,26.8,13.5,64.6,0.0,24.8,High
2025-08-09,Bhopal,India,35.4,27.3,31.3,8.099999999999998,94.5,6.2,5.5,Moderate
2025-08-10,Mumbai,India,32.7,26.3,29.5,6.400000000000002,66.9,9.4,9.1,Low
2025-08-10,Delhi,India,29.8,20.0,24.9,9.8,54.5,0.0,21.0,Moderate
2025-08-10,Bengaluru,India,32.3,24.8,28.6,7.4999999999999964,74.5,0.0,2.7,Low
2025-08-10,Chennai,India,28.4,17.6,23.0,10.799999999999995,39.4,0.0,14.0,Moderate
2025-08-10,Kolkata,India,37.5,27.2,32.3,10.3,76.9,74.6,18.7,High
2025-08-10,Hyderabad,India,44.9,37.2,41.0,7.699999999999996,31.2,0.0,24.3,High
2025-08-10,Ahmedabad,India,40.3,27.2,33.7,13.099999999999998,87.4,1.8,18.5,High
